metric,value
version,2026.08.26-graph-scheduler-v1
seeds_per_cell,30
horizon,4200
topologies[0],line
topologies[1],fan_in
topologies[2],fan_out
topologies[3],diamond
topologies[4],self_loop
topologies[5],two_cycle
loads[0],under
loads[1],capacity
loads[2],over
policies[0],reactive
policies[1],watermark
policies[2],credit
policies[3],pi
policies[4],aimd:a=0.5:m=1.35
policies[5],aimd:a=0.5:m=1.8
policies[6],aimd:a=0.5:m=2.5
policies[7],aimd:a=1.0:m=1.35
policies[8],aimd:a=1.0:m=1.8
policies[9],aimd:a=1.0:m=2.5
policies[10],aimd:a=2.0:m=1.35
policies[11],aimd:a=2.0:m=1.8
policies[12],aimd:a=2.0:m=2.5
aggregate.diamond.capacity.credit.source_fairness,1.0
aggregate.diamond.capacity.pi.generated_traces,420.3333333333333
aggregate.diamond.capacity.pi.sink_completions,420.3333333333333
aggregate.diamond.capacity.pi.throughput_per_1000_ticks,100.07936507936508
aggregate.diamond.capacity.pi.p50_latency,38.3
aggregate.diamond.capacity.pi.p95_latency,46.67166666666667
aggregate.diamond.capacity.pi.p99_latency,49.97366666666667
aggregate.diamond.capacity.pi.mean_latency,38.58543038175963
aggregate.diamond.capacity.pi.max_node_queue,4.333333333333333
aggregate.diamond.capacity.pi.max_external_backlog,0.0
aggregate.diamond.capacity.pi.pending_after_drain,0.0
aggregate.diamond.capacity.pi.sustained_no_progress,0.0
aggregate.diamond.capacity.pi.activations,1749.6333333333334
aggregate.diamond.capacity.pi.blocked_ticks,1385.9
aggregate.diamond.capacity.pi.busy_ticks,16552.633333333335
aggregate.diamond.capacity.pi.atomic_publish_stalls,0.0
aggregate.diamond.capacity.pi.overflow_attempts,0.0
aggregate.diamond.capacity.pi.queue_cv,0.5904017030680931
aggregate.diamond.capacity.pi.queue_direction_reversals,264.3333333333333
aggregate.diamond.capacity.pi.source_fairness,1.0
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.generated_traces,420.53333333333336
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.sink_completions,420.53333333333336
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.throughput_per_1000_ticks,100.12698412698413
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.p50_latency,6388.233333333334
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.p95_latency,13367.91
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.p99_latency,13990.810666666666
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.mean_latency,6529.060934572897
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.max_node_queue,36.0
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.max_external_backlog,242.93333333333334
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.pending_after_drain,0.0
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.sustained_no_progress,1.0
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.activations,763.4666666666667
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.blocked_ticks,36282.3
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.busy_ticks,10590.033333333333
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.atomic_publish_stalls,35733.6
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.overflow_attempts,0.0
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.queue_cv,0.2853755788590604
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.queue_direction_reversals,241.93333333333334
aggregate.diamond.capacity.aimd:a=0.5:m=1.35.source_fairness,1.0
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.generated_traces,420.8
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.sink_completions,420.8
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.throughput_per_1000_ticks,100.19047619047619
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.p50_latency,6707.7
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.p95_latency,13692.778333333332
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.p99_latency,14322.814333333334
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.mean_latency,6840.729670292977
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.max_node_queue,36.0
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.max_external_backlog,249.13333333333333
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.pending_after_drain,0.0
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.sustained_no_progress,1.0
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.activations,753.9666666666667
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.blocked_ticks,37258.73333333333
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.busy_ticks,10532.2
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.atomic_publish_stalls,36718.3
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.overflow_attempts,0.0
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.queue_cv,0.2774833576701448
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.queue_direction_reversals,238.93333333333334
aggregate.diamond.capacity.aimd:a=0.5:m=1.8.source_fairness,1.0
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.generated_traces,420.6666666666667
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.sink_completions,420.6666666666667
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.throughput_per_1000_ticks,100.15873015873015
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.p50_latency,6863.65
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.p95_latency,13842.728333333333
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.p99_latency,14468.274
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.mean_latency,6976.415307320759
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.max_node_queue,36.0
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.max_external_backlog,251.56666666666666
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.pending_after_drain,0.0
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.sustained_no_progress,1.0
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.activations,751.1
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.blocked_ticks,37520.933333333334
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.busy_ticks,10514.266666666666
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.atomic_publish_stalls,36983.23333333333
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.overflow_attempts,0.0
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.queue_cv,0.2741944129524745
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.queue_direction_reversals,234.93333333333334
aggregate.diamond.capacity.aimd:a=0.5:m=2.5.source_fairness,1.0
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.generated_traces,420.53333333333336
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.sink_completions,420.53333333333336
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.throughput_per_1000_ticks,100.12698412698413
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.p50_latency,6388.233333333334
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.p95_latency,13367.91
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.p99_latency,13990.810666666666
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.mean_latency,6529.060934572897
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.max_node_queue,36.0
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.max_external_backlog,242.93333333333334
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.pending_after_drain,0.0
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.sustained_no_progress,1.0
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.activations,763.4666666666667
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.blocked_ticks,36282.3
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.busy_ticks,10590.033333333333
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.atomic_publish_stalls,35733.6
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.overflow_attempts,0.0
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.queue_cv,0.2853755788590604
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.queue_direction_reversals,241.93333333333334
aggregate.diamond.capacity.aimd:a=1.0:m=1.35.source_fairness,1.0
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.generated_traces,420.8
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.sink_completions,420.8
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.throughput_per_1000_ticks,100.19047619047619
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.p50_latency,6707.7
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.p95_latency,13692.778333333332
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.p99_latency,14322.814333333334
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.mean_latency,6840.729670292977
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.max_node_queue,36.0
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.max_external_backlog,249.13333333333333
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.pending_after_drain,0.0
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.sustained_no_progress,1.0
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.activations,753.9666666666667
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.blocked_ticks,37258.73333333333
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.busy_ticks,10532.2
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.atomic_publish_stalls,36718.3
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.overflow_attempts,0.0
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.queue_cv,0.2774833576701448
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.queue_direction_reversals,238.93333333333334
aggregate.diamond.capacity.aimd:a=1.0:m=1.8.source_fairness,1.0
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.generated_traces,420.6666666666667
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.sink_completions,420.6666666666667
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.throughput_per_1000_ticks,100.15873015873015
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.p50_latency,6863.65
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.p95_latency,13842.728333333333
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.p99_latency,14468.274
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.mean_latency,6976.415307320759
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.max_node_queue,36.0
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.max_external_backlog,251.56666666666666
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.pending_after_drain,0.0
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.sustained_no_progress,1.0
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.activations,751.1
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.blocked_ticks,37520.933333333334
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.busy_ticks,10514.266666666666
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.atomic_publish_stalls,36983.23333333333
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.overflow_attempts,0.0
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.queue_cv,0.2741944129524745
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.queue_direction_reversals,234.93333333333334
aggregate.diamond.capacity.aimd:a=1.0:m=2.5.source_fairness,1.0
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.generated_traces,420.53333333333336
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.sink_completions,420.53333333333336
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.throughput_per_1000_ticks,100.12698412698413
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.p50_latency,6388.233333333334
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.p95_latency,13367.91
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.p99_latency,13990.810666666666
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.mean_latency,6529.060934572897
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.max_node_queue,36.0
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.max_external_backlog,242.93333333333334
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.pending_after_drain,0.0
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.sustained_no_progress,1.0
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.activations,763.4666666666667
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.blocked_ticks,36282.3
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.busy_ticks,10590.033333333333
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.atomic_publish_stalls,35733.6
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.overflow_attempts,0.0
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.queue_cv,0.2853755788590604
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.queue_direction_reversals,241.93333333333334
aggregate.diamond.capacity.aimd:a=2.0:m=1.35.source_fairness,1.0
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.generated_traces,420.8
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.sink_completions,420.8
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.throughput_per_1000_ticks,100.19047619047619
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.p50_latency,6707.7
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.p95_latency,13692.778333333332
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.p99_latency,14322.814333333334
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.mean_latency,6840.729670292977
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.max_node_queue,36.0
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.max_external_backlog,249.13333333333333
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.pending_after_drain,0.0
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.sustained_no_progress,1.0
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.activations,753.9666666666667
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.blocked_ticks,37258.73333333333
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.busy_ticks,10532.2
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.atomic_publish_stalls,36718.3
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.overflow_attempts,0.0
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.queue_cv,0.2774833576701448
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.queue_direction_reversals,238.93333333333334
aggregate.diamond.capacity.aimd:a=2.0:m=1.8.source_fairness,1.0
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.generated_traces,420.6666666666667
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.sink_completions,420.6666666666667
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.throughput_per_1000_ticks,100.15873015873015
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.p50_latency,6863.65
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.p95_latency,13842.728333333333
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.p99_latency,14468.274
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.mean_latency,6976.415307320759
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.max_node_queue,36.0
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.max_external_backlog,251.56666666666666
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.pending_after_drain,0.0
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.sustained_no_progress,1.0
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.activations,751.1
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.blocked_ticks,37520.933333333334
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.busy_ticks,10514.266666666666
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.atomic_publish_stalls,36983.23333333333
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.overflow_attempts,0.0
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.queue_cv,0.2741944129524745
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.queue_direction_reversals,234.93333333333334
aggregate.diamond.capacity.aimd:a=2.0:m=2.5.source_fairness,1.0
aggregate.diamond.over.reactive.generated_traces,935.1666666666666
aggregate.diamond.over.reactive.sink_completions,935.1666666666666
aggregate.diamond.over.reactive.throughput_per_1000_ticks,222.65873015873015
aggregate.diamond.over.reactive.p50_latency,1320.3333333333333
aggregate.diamond.over.reactive.p95_latency,2584.6566666666668
aggregate.diamond.over.reactive.p99_latency,2697.689
aggregate.diamond.over.reactive.mean_latency,1326.26721222015
aggregate.diamond.over.reactive.max_node_queue,36.0
aggregate.diamond.over.reactive.max_external_backlog,306.96666666666664
aggregate.diamond.over.reactive.pending_after_drain,0.0
aggregate.diamond.over.reactive.sustained_no_progress,0.0
aggregate.diamond.over.reactive.activations,1878.8333333333333
aggregate.diamond.over.reactive.blocked_ticks,4920.633333333333
aggregate.diamond.over.reactive.busy_ticks,24597.6
aggregate.diamond.over.reactive.atomic_publish_stalls,3512.733333333333
aggregate.diamond.over.reactive.overflow_attempts,0.0
aggregate.diamond.over.reactive.queue_cv,0.24730756437572804
aggregate.diamond.over.reactive.queue_direction_reversals,423.8666666666667
aggregate.diamond.over.reactive.source_fairness,1.0
aggregate.diamond.over.watermark.generated_traces,933.1333333333333
aggregate.diamond.over.watermark.sink_completions,933.1333333333333
aggregate.diamond.over.watermark.throughput_per_1000_ticks,222.1746031746032
aggregate.diamond.over.watermark.p50_latency,1397.5833333333333
aggregate.diamond.over.watermark.p95_latency,2668.1983333333333
aggregate.diamond.over.watermark.p99_latency,2771.8806666666665
aggregate.diamond.over.watermark.mean_latency,1398.8153047809815
aggregate.diamond.over.watermark.max_node_queue,36.0
aggregate.diamond.over.watermark.max_external_backlog,327.53333333333336
aggregate.diamond.over.watermark.pending_after_drain,0.0
aggregate.diamond.over.watermark.sustained_no_progress,0.0
aggregate.diamond.over.watermark.activations,1659.5666666666666
aggregate.diamond.over.watermark.blocked_ticks,1189.1666666666667
aggregate.diamond.over.watermark.busy_ticks,23245.766666666666
aggregate.diamond.over.watermark.atomic_publish_stalls,0.0
aggregate.diamond.over.watermark.overflow_attempts,0.0
aggregate.diamond.over.watermark.queue_cv,0.25476504890040774
aggregate.diamond.over.watermark.queue_direction_reversals,180.13333333333333
aggregate.diamond.over.watermark.source_fairness,1.0
aggregate.diamond.over.credit.generated_traces,933.2666666666667
aggregate.diamond.over.credit.sink_completions,933.2666666666667
aggregate.diamond.over.credit.throughput_per_1000_ticks,222.20634920634922
aggregate.diamond.over.credit.p50_latency,1318.8333333333333
aggregate.diamond.over.credit.p95_latency,2578.7616666666663
aggregate.diamond.over.credit.p99_latency,2688.5043333333333
aggregate.diamond.over.credit.mean_latency,1324.4320036983156
aggregate.diamond.over.credit.max_node_queue,36.0
aggregate.diamond.over.credit.max_external_backlog,308.4
aggregate.diamond.over.credit.pending_after_drain,0.0
aggregate.diamond.over.credit.sustained_no_progress,0.0
aggregate.diamond.over.credit.activations,1662.3
aggregate.diamond.over.credit.blocked_ticks,1192.7333333333333
aggregate.diamond.over.credit.busy_ticks,23266.233333333334
aggregate.diamond.over.credit.atomic_publish_stalls,0.4
aggregate.diamond.over.credit.overflow_attempts,0.0
aggregate.diamond.over.credit.queue_cv,0.2430516136458331
aggregate.diamond.over.credit.queue_direction_reversals,296.93333333333334
aggregate.diamond.over.credit.source_fairness,1.0
aggregate.diamond.over.pi.generated_traces,934.4666666666667
aggregate.diamond.over.pi.sink_completions,934.4666666666667
aggregate.diamond.over.pi.throughput_per_1000_ticks,222.4920634920635
aggregate.diamond.over.pi.p50_latency,1404.5166666666667
aggregate.diamond.over.pi.p95_latency,2666.1833333333334
aggregate.diamond.over.pi.p99_latency,2779.139
aggregate.diamond.over.pi.mean_latency,1394.4293474623498
aggregate.diamond.over.pi.max_node_queue,36.0
aggregate.diamond.over.pi.max_external_backlog,330.8
aggregate.diamond.over.pi.pending_after_drain,0.0
aggregate.diamond.over.pi.sustained_no_progress,0.0
aggregate.diamond.over.pi.activations,1669.1666666666667
aggregate.diamond.over.pi.blocked_ticks,1316.8333333333333
aggregate.diamond.over.pi.busy_ticks,23320.633333333335
aggregate.diamond.over.pi.atomic_publish_stalls,118.6
aggregate.diamond.over.pi.overflow_attempts,0.0
aggregate.diamond.over.pi.queue_cv,0.25481025190772927
aggregate.diamond.over.pi.queue_direction_reversals,295.2
aggregate.diamond.over.pi.source_fairness,1.0
aggregate.diamond.over.aimd:a=0.5:m=1.35.generated_traces,935.3
aggregate.diamond.over.aimd:a=0.5:m=1.35.sink_completions,462.2
aggregate.diamond.over.aimd:a=0.5:m=1.35.throughput_per_1000_ticks,110.04761904761905
aggregate.diamond.over.aimd:a=0.5:m=1.35.p50_latency,8292.983333333334
aggregate.diamond.over.aimd:a=0.5:m=1.35.p95_latency,17120.676666666666
aggregate.diamond.over.aimd:a=0.5:m=1.35.p99_latency,17885.302
aggregate.diamond.over.aimd:a=0.5:m=1.35.mean_latency,8394.96815207488
aggregate.diamond.over.aimd:a=0.5:m=1.35.max_node_queue,36.0
aggregate.diamond.over.aimd:a=0.5:m=1.35.max_external_backlog,753.8333333333334
aggregate.diamond.over.aimd:a=0.5:m=1.35.pending_after_drain,530.7666666666667
aggregate.diamond.over.aimd:a=0.5:m=1.35.sustained_no_progress,0.0
aggregate.diamond.over.aimd:a=0.5:m=1.35.activations,862.0333333333333
aggregate.diamond.over.aimd:a=0.5:m=1.35.blocked_ticks,47534.86666666667
aggregate.diamond.over.aimd:a=0.5:m=1.35.busy_ticks,11668.3
aggregate.diamond.over.aimd:a=0.5:m=1.35.atomic_publish_stalls,46900.0
aggregate.diamond.over.aimd:a=0.5:m=1.35.overflow_attempts,0.0
aggregate.diamond.over.aimd:a=0.5:m=1.35.queue_cv,0.10688387646732736
aggregate.diamond.over.aimd:a=0.5:m=1.35.queue_direction_reversals,345.1
aggregate.diamond.over.aimd:a=0.5:m=1.35.source_fairness,1.0
aggregate.diamond.over.aimd:a=0.5:m=1.8.generated_traces,933.8666666666667
aggregate.diamond.over.aimd:a=0.5:m=1.8.sink_completions,454.43333333333334
aggregate.diamond.over.aimd:a=0.5:m=1.8.throughput_per_1000_ticks,108.1984126984127
aggregate.diamond.over.aimd:a=0.5:m=1.8.p50_latency,8540.016666666666
aggregate.diamond.over.aimd:a=0.5:m=1.8.p95_latency,17210.303333333333
aggregate.diamond.over.aimd:a=0.5:m=1.8.p99_latency,17936.377666666664
aggregate.diamond.over.aimd:a=0.5:m=1.8.mean_latency,8618.074736989616
aggregate.diamond.over.aimd:a=0.5:m=1.8.max_node_queue,36.0
aggregate.diamond.over.aimd:a=0.5:m=1.8.max_external_backlog,760.2666666666667
aggregate.diamond.over.aimd:a=0.5:m=1.8.pending_after_drain,536.9666666666667
aggregate.diamond.over.aimd:a=0.5:m=1.8.sustained_no_progress,0.0
aggregate.diamond.over.aimd:a=0.5:m=1.8.activations,800.4
aggregate.diamond.over.aimd:a=0.5:m=1.8.blocked_ticks,43554.0
aggregate.diamond.over.aimd:a=0.5:m=1.8.busy_ticks,11185.566666666668
aggregate.diamond.over.aimd:a=0.5:m=1.8.atomic_publish_stalls,42976.0
aggregate.diamond.over.aimd:a=0.5:m=1.8.overflow_attempts,0.0
aggregate.diamond.over.aimd:a=0.5:m=1.8.queue_cv,0.11668651087931298
aggregate.diamond.over.aimd:a=0.5:m=1.8.queue_direction_reversals,248.13333333333333
aggregate.diamond.over.aimd:a=0.5:m=1.8.source_fairness,1.0
aggregate.diamond.over.aimd:a=0.5:m=2.5.generated_traces,934.3666666666667
aggregate.diamond.over.aimd:a=0.5:m=2.5.sink_completions,450.96666666666664
aggregate.diamond.over.aimd:a=0.5:m=2.5.throughput_per_1000_ticks,107.37301587301587
aggregate.diamond.over.aimd:a=0.5:m=2.5.p50_latency,8592.966666666667
aggregate.diamond.over.aimd:a=0.5:m=2.5.p95_latency,17208.70666666667
aggregate.diamond.over.aimd:a=0.5:m=2.5.p99_latency,17944.99266666667
aggregate.diamond.over.aimd:a=0.5:m=2.5.mean_latency,8698.993300581178
aggregate.diamond.over.aimd:a=0.5:m=2.5.max_node_queue,36.0
aggregate.diamond.over.aimd:a=0.5:m=2.5.max_external_backlog,763.4333333333333
aggregate.diamond.over.aimd:a=0.5:m=2.5.pending_after_drain,541.0
aggregate.diamond.over.aimd:a=0.5:m=2.5.sustained_no_progress,0.0
aggregate.diamond.over.aimd:a=0.5:m=2.5.activations,785.0
aggregate.diamond.over.aimd:a=0.5:m=2.5.blocked_ticks,42654.96666666667
aggregate.diamond.over.aimd:a=0.5:m=2.5.busy_ticks,11044.833333333334
aggregate.diamond.over.aimd:a=0.5:m=2.5.atomic_publish_stalls,42090.73333333333
aggregate.diamond.over.aimd:a=0.5:m=2.5.overflow_attempts,0.0
aggregate.diamond.over.aimd:a=0.5:m=2.5.queue_cv,0.12238400024670357
aggregate.diamond.over.aimd:a=0.5:m=2.5.queue_direction_reversals,237.76666666666668
aggregate.diamond.over.aimd:a=0.5:m=2.5.source_fairness,1.0
aggregate.diamond.over.aimd:a=1.0:m=1.35.generated_traces,935.3
aggregate.diamond.over.aimd:a=1.0:m=1.35.sink_completions,462.2
aggregate.diamond.over.aimd:a=1.0:m=1.35.throughput_per_1000_ticks,110.04761904761905
aggregate.diamond.over.aimd:a=1.0:m=1.35.p50_latency,8292.983333333334
aggregate.diamond.over.aimd:a=1.0:m=1.35.p95_latency,17120.676666666666
aggregate.diamond.over.aimd:a=1.0:m=1.35.p99_latency,17885.302
aggregate.diamond.over.aimd:a=1.0:m=1.35.mean_latency,8394.96815207488
aggregate.diamond.over.aimd:a=1.0:m=1.35.max_node_queue,36.0
aggregate.diamond.over.aimd:a=1.0:m=1.35.max_external_backlog,753.8333333333334
aggregate.diamond.over.aimd:a=1.0:m=1.35.pending_after_drain,530.7666666666667
aggregate.diamond.over.aimd:a=1.0:m=1.35.sustained_no_progress,0.0
aggregate.diamond.over.aimd:a=1.0:m=1.35.activations,862.0333333333333
aggregate.diamond.over.aimd:a=1.0:m=1.35.blocked_ticks,47534.86666666667
aggregate.diamond.over.aimd:a=1.0:m=1.35.busy_ticks,11668.3
aggregate.diamond.over.aimd:a=1.0:m=1.35.atomic_publish_stalls,46900.0
aggregate.diamond.over.aimd:a=1.0:m=1.35.overflow_attempts,0.0
aggregate.diamond.over.aimd:a=1.0:m=1.35.queue_cv,0.10688387646732736
aggregate.diamond.over.aimd:a=1.0:m=1.35.queue_direction_reversals,345.1
aggregate.diamond.over.aimd:a=1.0:m=1.35.source_fairness,1.0
aggregate.diamond.over.aimd:a=1.0:m=1.8.generated_traces,933.8666666666667
aggregate.diamond.over.aimd:a=1.0:m=1.8.sink_completions,454.43333333333334
aggregate.diamond.over.aimd:a=1.0:m=1.8.throughput_per_1000_ticks,108.1984126984127
aggregate.diamond.over.aimd:a=1.0:m=1.8.p50_latency,8540.016666666666
aggregate.diamond.over.aimd:a=1.0:m=1.8.p95_latency,17210.303333333333
aggregate.diamond.over.aimd:a=1.0:m=1.8.p99_latency,17936.377666666664
aggregate.diamond.over.aimd:a=1.0:m=1.8.mean_latency,8618.074736989616
aggregate.diamond.over.aimd:a=1.0:m=1.8.max_node_queue,36.0
aggregate.diamond.over.aimd:a=1.0:m=1.8.max_external_backlog,760.2666666666667
aggregate.diamond.over.aimd:a=1.0:m=1.8.pending_after_drain,536.9666666666667
aggregate.diamond.over.aimd:a=1.0:m=1.8.sustained_no_progress,0.0
