metric,value
version,2026.08.26-public-v1
python,"3.11.16 (main, Aug 13 2026, 02:46:14) [GCC 13.3.0]"
evidence_class,public_dataset_deterministic_retrieval
locomo.turn_retrieval.rrf_word_bigram.category_4.complete_at_10,0.6801426872770512
locomo.turn_retrieval.rrf_word_bigram.category_4.ndcg_at_10,0.5436281964465118
locomo.turn_retrieval.rrf_word_bigram.category_4.hit_at_20,0.7657550535077289
locomo.turn_retrieval.rrf_word_bigram.category_4.recall_at_20,0.7542608006341657
locomo.turn_retrieval.rrf_word_bigram.category_4.complete_at_20,0.7419738406658739
locomo.turn_retrieval.rrf_word_bigram.category_4.ndcg_at_20,0.5596245626117194
locomo.turn_retrieval.rrf_word_bigram.category_5.n,446
locomo.turn_retrieval.rrf_word_bigram.category_5.mrr,0.4922531785583796
locomo.turn_retrieval.rrf_word_bigram.category_5.hit_at_1,0.3834080717488789
locomo.turn_retrieval.rrf_word_bigram.category_5.recall_at_1,0.37668161434977576
locomo.turn_retrieval.rrf_word_bigram.category_5.complete_at_1,0.36995515695067266
locomo.turn_retrieval.rrf_word_bigram.category_5.ndcg_at_1,0.3834080717488789
locomo.turn_retrieval.rrf_word_bigram.category_5.hit_at_5,0.6188340807174888
locomo.turn_retrieval.rrf_word_bigram.category_5.recall_at_5,0.6132286995515696
locomo.turn_retrieval.rrf_word_bigram.category_5.complete_at_5,0.6076233183856502
locomo.turn_retrieval.rrf_word_bigram.category_5.ndcg_at_5,0.5077196024647354
locomo.turn_retrieval.rrf_word_bigram.category_5.hit_at_10,0.6860986547085202
locomo.turn_retrieval.rrf_word_bigram.category_5.recall_at_10,0.679372197309417
locomo.turn_retrieval.rrf_word_bigram.category_5.complete_at_10,0.672645739910314
locomo.turn_retrieval.rrf_word_bigram.category_5.ndcg_at_10,0.5294413007526481
locomo.turn_retrieval.rrf_word_bigram.category_5.hit_at_20,0.7511210762331838
locomo.turn_retrieval.rrf_word_bigram.category_5.recall_at_20,0.7477578475336323
locomo.turn_retrieval.rrf_word_bigram.category_5.complete_at_20,0.7443946188340808
locomo.turn_retrieval.rrf_word_bigram.category_5.ndcg_at_20,0.5475462974119488
locomo.turn_retrieval.rrf_plus_recency.all_answerable.n,1977
locomo.turn_retrieval.rrf_plus_recency.all_answerable.mrr,0.3640214381718106
locomo.turn_retrieval.rrf_plus_recency.all_answerable.hit_at_1,0.20586747597369753
locomo.turn_retrieval.rrf_plus_recency.all_answerable.recall_at_1,0.1889059684203842
locomo.turn_retrieval.rrf_plus_recency.all_answerable.complete_at_1,0.17653009610520992
locomo.turn_retrieval.rrf_plus_recency.all_answerable.ndcg_at_1,0.20586747597369753
locomo.turn_retrieval.rrf_plus_recency.all_answerable.hit_at_5,0.5665149215983813
locomo.turn_retrieval.rrf_plus_recency.all_answerable.recall_at_5,0.5251811438293442
locomo.turn_retrieval.rrf_plus_recency.all_answerable.complete_at_5,0.4936772888214466
locomo.turn_retrieval.rrf_plus_recency.all_answerable.ndcg_at_5,0.37896234418906644
locomo.turn_retrieval.rrf_plus_recency.all_answerable.hit_at_10,0.6555386949924128
locomo.turn_retrieval.rrf_plus_recency.all_answerable.recall_at_10,0.606441886964139
locomo.turn_retrieval.rrf_plus_recency.all_answerable.complete_at_10,0.5665149215983813
locomo.turn_retrieval.rrf_plus_recency.all_answerable.ndcg_at_10,0.4073094292406511
locomo.turn_retrieval.rrf_plus_recency.all_answerable.hit_at_20,0.7278705108750633
locomo.turn_retrieval.rrf_plus_recency.all_answerable.recall_at_20,0.6747700887097289
locomo.turn_retrieval.rrf_plus_recency.all_answerable.complete_at_20,0.629742033383915
locomo.turn_retrieval.rrf_plus_recency.all_answerable.ndcg_at_20,0.42629708397489946
locomo.turn_retrieval.rrf_plus_recency.category_2.n,320
locomo.turn_retrieval.rrf_plus_recency.category_2.mrr,0.37234731149503303
locomo.turn_retrieval.rrf_plus_recency.category_2.hit_at_1,0.178125
locomo.turn_retrieval.rrf_plus_recency.category_2.recall_at_1,0.15677083333333333
locomo.turn_retrieval.rrf_plus_recency.category_2.complete_at_1,0.140625
locomo.turn_retrieval.rrf_plus_recency.category_2.ndcg_at_1,0.178125
locomo.turn_retrieval.rrf_plus_recency.category_2.hit_at_5,0.628125
locomo.turn_retrieval.rrf_plus_recency.category_2.recall_at_5,0.5955729166666667
locomo.turn_retrieval.rrf_plus_recency.category_2.complete_at_5,0.565625
locomo.turn_retrieval.rrf_plus_recency.category_2.ndcg_at_5,0.40293974230537655
locomo.turn_retrieval.rrf_plus_recency.category_2.hit_at_10,0.7125
locomo.turn_retrieval.rrf_plus_recency.category_2.recall_at_10,0.68203125
locomo.turn_retrieval.rrf_plus_recency.category_2.complete_at_10,0.65
locomo.turn_retrieval.rrf_plus_recency.category_2.ndcg_at_10,0.4323148854946668
locomo.turn_retrieval.rrf_plus_recency.category_2.hit_at_20,0.775
locomo.turn_retrieval.rrf_plus_recency.category_2.recall_at_20,0.7388020833333333
locomo.turn_retrieval.rrf_plus_recency.category_2.complete_at_20,0.7
locomo.turn_retrieval.rrf_plus_recency.category_2.ndcg_at_20,0.4474451127773185
locomo.turn_retrieval.rrf_plus_recency.image_evidence.n,857
locomo.turn_retrieval.rrf_plus_recency.image_evidence.mrr,0.3677234304318146
locomo.turn_retrieval.rrf_plus_recency.image_evidence.hit_at_1,0.21820303383897316
locomo.turn_retrieval.rrf_plus_recency.image_evidence.recall_at_1,0.19443846701723014
locomo.turn_retrieval.rrf_plus_recency.image_evidence.complete_at_1,0.17969661610268378
locomo.turn_retrieval.rrf_plus_recency.image_evidence.ndcg_at_1,0.21820303383897316
locomo.turn_retrieval.rrf_plus_recency.image_evidence.hit_at_5,0.5565927654609102
locomo.turn_retrieval.rrf_plus_recency.image_evidence.recall_at_5,0.4893618685538082
locomo.turn_retrieval.rrf_plus_recency.image_evidence.complete_at_5,0.44224037339556593
locomo.turn_retrieval.rrf_plus_recency.image_evidence.ndcg_at_5,0.36635515397216856
locomo.turn_retrieval.rrf_plus_recency.image_evidence.hit_at_10,0.6487747957992999
locomo.turn_retrieval.rrf_plus_recency.image_evidence.recall_at_10,0.5692753137239628
locomo.turn_retrieval.rrf_plus_recency.image_evidence.complete_at_10,0.5099183197199533
locomo.turn_retrieval.rrf_plus_recency.image_evidence.ndcg_at_10,0.3950072845331239
locomo.turn_retrieval.rrf_plus_recency.image_evidence.hit_at_20,0.7246207701283547
locomo.turn_retrieval.rrf_plus_recency.image_evidence.recall_at_20,0.6384719549348123
locomo.turn_retrieval.rrf_plus_recency.image_evidence.complete_at_20,0.5694282380396732
locomo.turn_retrieval.rrf_plus_recency.image_evidence.ndcg_at_20,0.4152676074221341
locomo.turn_retrieval.rrf_plus_recency.category_3.n,89
locomo.turn_retrieval.rrf_plus_recency.category_3.mrr,0.2123955132624545
locomo.turn_retrieval.rrf_plus_recency.category_3.hit_at_1,0.11235955056179775
locomo.turn_retrieval.rrf_plus_recency.category_3.recall_at_1,0.0852059925093633
locomo.turn_retrieval.rrf_plus_recency.category_3.complete_at_1,0.06741573033707865
locomo.turn_retrieval.rrf_plus_recency.category_3.ndcg_at_1,0.11235955056179775
locomo.turn_retrieval.rrf_plus_recency.category_3.hit_at_5,0.3595505617977528
locomo.turn_retrieval.rrf_plus_recency.category_3.recall_at_5,0.2588125137695528
locomo.turn_retrieval.rrf_plus_recency.category_3.complete_at_5,0.1797752808988764
locomo.turn_retrieval.rrf_plus_recency.category_3.ndcg_at_5,0.192832039473347
locomo.turn_retrieval.rrf_plus_recency.category_3.hit_at_10,0.38202247191011235
locomo.turn_retrieval.rrf_plus_recency.category_3.recall_at_10,0.26545194175729536
locomo.turn_retrieval.rrf_plus_recency.category_3.complete_at_10,0.1797752808988764
locomo.turn_retrieval.rrf_plus_recency.category_3.ndcg_at_10,0.19437566059714026
locomo.turn_retrieval.rrf_plus_recency.category_3.hit_at_20,0.449438202247191
locomo.turn_retrieval.rrf_plus_recency.category_3.recall_at_20,0.33325321957179194
locomo.turn_retrieval.rrf_plus_recency.category_3.complete_at_20,0.24719101123595505
locomo.turn_retrieval.rrf_plus_recency.category_3.ndcg_at_20,0.21392226003186712
locomo.turn_retrieval.rrf_plus_recency.category_1.n,281
locomo.turn_retrieval.rrf_plus_recency.category_1.mrr,0.21258841405525272
locomo.turn_retrieval.rrf_plus_recency.category_1.hit_at_1,0.09252669039145907
locomo.turn_retrieval.rrf_plus_recency.category_1.recall_at_1,0.03635978493629739
locomo.turn_retrieval.rrf_plus_recency.category_1.complete_at_1,0.0
locomo.turn_retrieval.rrf_plus_recency.category_1.ndcg_at_1,0.09252669039145907
locomo.turn_retrieval.rrf_plus_recency.category_1.hit_at_5,0.33451957295373663
locomo.turn_retrieval.rrf_plus_recency.category_1.recall_at_5,0.16191746485809044
locomo.turn_retrieval.rrf_plus_recency.category_1.complete_at_5,0.0498220640569395
locomo.turn_retrieval.rrf_plus_recency.category_1.ndcg_at_5,0.1354198611766088
locomo.turn_retrieval.rrf_plus_recency.category_1.hit_at_10,0.505338078291815
locomo.turn_retrieval.rrf_plus_recency.category_1.recall_at_10,0.2777949740630018
locomo.turn_retrieval.rrf_plus_recency.category_1.complete_at_10,0.1103202846975089
locomo.turn_retrieval.rrf_plus_recency.category_1.ndcg_at_10,0.1825877646151142
locomo.turn_retrieval.rrf_plus_recency.category_1.hit_at_20,0.6120996441281139
locomo.turn_retrieval.rrf_plus_recency.category_1.recall_at_20,0.356266650666351
locomo.turn_retrieval.rrf_plus_recency.category_1.complete_at_20,0.15302491103202848
locomo.turn_retrieval.rrf_plus_recency.category_1.ndcg_at_20,0.2108822564985826
locomo.turn_retrieval.rrf_plus_recency.category_4.n,841
locomo.turn_retrieval.rrf_plus_recency.category_4.mrr,0.4114920190259076
locomo.turn_retrieval.rrf_plus_recency.category_4.hit_at_1,0.25089179548156954
locomo.turn_retrieval.rrf_plus_recency.category_4.recall_at_1,0.2437574316290131
locomo.turn_retrieval.rrf_plus_recency.category_4.complete_at_1,0.23781212841854935
locomo.turn_retrieval.rrf_plus_recency.category_4.ndcg_at_1,0.25089179548156954
locomo.turn_retrieval.rrf_plus_recency.category_4.hit_at_5,0.6230677764565993
locomo.turn_retrieval.rrf_plus_recency.category_4.recall_at_5,0.6107808164883075
locomo.turn_retrieval.rrf_plus_recency.category_4.complete_at_5,0.5980975029726516
locomo.turn_retrieval.rrf_plus_recency.category_4.ndcg_at_5,0.44457546584841845
locomo.turn_retrieval.rrf_plus_recency.category_4.hit_at_10,0.6979785969084423
locomo.turn_retrieval.rrf_plus_recency.category_4.recall_at_10,0.6860879904875149
locomo.turn_retrieval.rrf_plus_recency.category_4.complete_at_10,0.6730083234244947
locomo.turn_retrieval.rrf_plus_recency.category_4.ndcg_at_10,0.46970471371343686
locomo.turn_retrieval.rrf_plus_recency.category_4.hit_at_20,0.7657550535077289
locomo.turn_retrieval.rrf_plus_recency.category_4.recall_at_20,0.7542608006341657
locomo.turn_retrieval.rrf_plus_recency.category_4.complete_at_20,0.7419738406658739
locomo.turn_retrieval.rrf_plus_recency.category_4.ndcg_at_20,0.48735890154425404
locomo.turn_retrieval.rrf_plus_recency.category_5.n,446
locomo.turn_retrieval.rrf_plus_recency.category_5.mrr,0.39420159317620224
locomo.turn_retrieval.rrf_plus_recency.category_5.hit_at_1,0.23094170403587444
locomo.turn_retrieval.rrf_plus_recency.category_5.recall_at_1,0.22533632286995517
locomo.turn_retrieval.rrf_plus_recency.category_5.complete_at_1,0.21973094170403587
locomo.turn_retrieval.rrf_plus_recency.category_5.ndcg_at_1,0.23094170403587444
locomo.turn_retrieval.rrf_plus_recency.category_5.hit_at_5,0.6031390134529148
locomo.turn_retrieval.rrf_plus_recency.category_5.recall_at_5,0.5952914798206278
locomo.turn_retrieval.rrf_plus_recency.category_5.complete_at_5,0.5874439461883408
locomo.turn_retrieval.rrf_plus_recency.category_5.ndcg_at_5,0.42862071220132064
locomo.turn_retrieval.rrf_plus_recency.category_5.hit_at_10,0.6838565022421524
locomo.turn_retrieval.rrf_plus_recency.category_5.recall_at_10,0.6771300448430493
locomo.turn_retrieval.rrf_plus_recency.category_5.complete_at_10,0.6704035874439462
locomo.turn_retrieval.rrf_plus_recency.category_5.ndcg_at_10,0.45578860620511413
locomo.turn_retrieval.rrf_plus_recency.category_5.hit_at_20,0.7511210762331838
locomo.turn_retrieval.rrf_plus_recency.category_5.recall_at_20,0.7477578475336323
locomo.turn_retrieval.rrf_plus_recency.category_5.complete_at_20,0.7443946188340808
locomo.turn_retrieval.rrf_plus_recency.category_5.ndcg_at_20,0.47408311101340556
locomo.turn_retrieval.rrf_neighbor.all_answerable.n,1977
locomo.turn_retrieval.rrf_neighbor.all_answerable.mrr,0.35778998938149725
locomo.turn_retrieval.rrf_neighbor.all_answerable.hit_at_1,0.19423368740515934
locomo.turn_retrieval.rrf_neighbor.all_answerable.recall_at_1,0.1754526440793512
locomo.turn_retrieval.rrf_neighbor.all_answerable.complete_at_1,0.16236722306525037
locomo.turn_retrieval.rrf_neighbor.all_answerable.ndcg_at_1,0.19423368740515934
locomo.turn_retrieval.rrf_neighbor.all_answerable.hit_at_5,0.5685381891755185
locomo.turn_retrieval.rrf_neighbor.all_answerable.recall_at_5,0.5250732996560008
locomo.turn_retrieval.rrf_neighbor.all_answerable.complete_at_5,0.4921598381385938
locomo.turn_retrieval.rrf_neighbor.all_answerable.ndcg_at_5,0.3698554374001796
locomo.turn_retrieval.rrf_neighbor.all_answerable.hit_at_10,0.682346990389479
locomo.turn_retrieval.rrf_neighbor.all_answerable.recall_at_10,0.6336871809370952
locomo.turn_retrieval.rrf_neighbor.all_answerable.complete_at_10,0.5953464845725848
locomo.turn_retrieval.rrf_neighbor.all_answerable.ndcg_at_10,0.4071940966446985
locomo.turn_retrieval.rrf_neighbor.all_answerable.hit_at_20,0.7435508345978755
locomo.turn_retrieval.rrf_neighbor.all_answerable.recall_at_20,0.6913148994882271
locomo.turn_retrieval.rrf_neighbor.all_answerable.complete_at_20,0.6464339908952959
locomo.turn_retrieval.rrf_neighbor.all_answerable.ndcg_at_20,0.42327012591861846
locomo.turn_retrieval.rrf_neighbor.category_2.n,320
locomo.turn_retrieval.rrf_neighbor.category_2.mrr,0.3693443284962046
locomo.turn_retrieval.rrf_neighbor.category_2.hit_at_1,0.20625
locomo.turn_retrieval.rrf_neighbor.category_2.recall_at_1,0.18489583333333331
locomo.turn_retrieval.rrf_neighbor.category_2.complete_at_1,0.16875
locomo.turn_retrieval.rrf_neighbor.category_2.ndcg_at_1,0.20625
locomo.turn_retrieval.rrf_neighbor.category_2.hit_at_5,0.590625
locomo.turn_retrieval.rrf_neighbor.category_2.recall_at_5,0.56484375
locomo.turn_retrieval.rrf_neighbor.category_2.complete_at_5,0.5375
locomo.turn_retrieval.rrf_neighbor.category_2.ndcg_at_5,0.39029466921043876
locomo.turn_retrieval.rrf_neighbor.category_2.hit_at_10,0.709375
locomo.turn_retrieval.rrf_neighbor.category_2.recall_at_10,0.6778645833333333
locomo.turn_retrieval.rrf_neighbor.category_2.complete_at_10,0.646875
locomo.turn_retrieval.rrf_neighbor.category_2.ndcg_at_10,0.4273223807452495
locomo.turn_retrieval.rrf_neighbor.category_2.hit_at_20,0.7625
locomo.turn_retrieval.rrf_neighbor.category_2.recall_at_20,0.7299479166666667
locomo.turn_retrieval.rrf_neighbor.category_2.complete_at_20,0.69375
locomo.turn_retrieval.rrf_neighbor.category_2.ndcg_at_20,0.4412338805029717
locomo.turn_retrieval.rrf_neighbor.image_evidence.n,857
locomo.turn_retrieval.rrf_neighbor.image_evidence.mrr,0.33592622082492535
locomo.turn_retrieval.rrf_neighbor.image_evidence.hit_at_1,0.17152858809801633
locomo.turn_retrieval.rrf_neighbor.image_evidence.recall_at_1,0.14434446986955737
locomo.turn_retrieval.rrf_neighbor.image_evidence.complete_at_1,0.12835472578763127
locomo.turn_retrieval.rrf_neighbor.image_evidence.ndcg_at_1,0.17152858809801633
locomo.turn_retrieval.rrf_neighbor.image_evidence.hit_at_5,0.5379229871645275
locomo.turn_retrieval.rrf_neighbor.image_evidence.recall_at_5,0.47071557380775586
locomo.turn_retrieval.rrf_neighbor.image_evidence.complete_at_5,0.4235705950991832
locomo.turn_retrieval.rrf_neighbor.image_evidence.ndcg_at_5,0.33213525419137524
locomo.turn_retrieval.rrf_neighbor.image_evidence.hit_at_10,0.6557759626604434
locomo.turn_retrieval.rrf_neighbor.image_evidence.recall_at_10,0.5769734228463289
locomo.turn_retrieval.rrf_neighbor.image_evidence.complete_at_10,0.5180863477246208
locomo.turn_retrieval.rrf_neighbor.image_evidence.ndcg_at_10,0.3694811781098727
locomo.turn_retrieval.rrf_neighbor.image_evidence.hit_at_20,0.7386231038506418
locomo.turn_retrieval.rrf_neighbor.image_evidence.recall_at_20,0.6515903029423086
locomo.turn_retrieval.rrf_neighbor.image_evidence.complete_at_20,0.5799299883313885
locomo.turn_retrieval.rrf_neighbor.image_evidence.ndcg_at_20,0.39131665979879693
locomo.turn_retrieval.rrf_neighbor.category_3.n,89
locomo.turn_retrieval.rrf_neighbor.category_3.mrr,0.18664150117262662
locomo.turn_retrieval.rrf_neighbor.category_3.hit_at_1,0.07865168539325842
locomo.turn_retrieval.rrf_neighbor.category_3.recall_at_1,0.04119850187265917
locomo.turn_retrieval.rrf_neighbor.category_3.complete_at_1,0.011235955056179775
locomo.turn_retrieval.rrf_neighbor.category_3.ndcg_at_1,0.07865168539325842
locomo.turn_retrieval.rrf_neighbor.category_3.hit_at_5,0.29213483146067415
locomo.turn_retrieval.rrf_neighbor.category_3.recall_at_5,0.19475655430711608
locomo.turn_retrieval.rrf_neighbor.category_3.complete_at_5,0.12359550561797752
locomo.turn_retrieval.rrf_neighbor.category_3.ndcg_at_5,0.1403328668239248
locomo.turn_retrieval.rrf_neighbor.category_3.hit_at_10,0.39325842696629215
locomo.turn_retrieval.rrf_neighbor.category_3.recall_at_10,0.28288169200264374
locomo.turn_retrieval.rrf_neighbor.category_3.complete_at_10,0.19101123595505617
locomo.turn_retrieval.rrf_neighbor.category_3.ndcg_at_10,0.1743100586707084
locomo.turn_retrieval.rrf_neighbor.category_3.hit_at_20,0.4606741573033708
locomo.turn_retrieval.rrf_neighbor.category_3.recall_at_20,0.3557251296841515
locomo.turn_retrieval.rrf_neighbor.category_3.complete_at_20,0.2808988764044944
locomo.turn_retrieval.rrf_neighbor.category_3.ndcg_at_20,0.19394179333102302
locomo.turn_retrieval.rrf_neighbor.category_1.n,281
locomo.turn_retrieval.rrf_neighbor.category_1.mrr,0.23134797171696206
locomo.turn_retrieval.rrf_neighbor.category_1.hit_at_1,0.10320284697508897
locomo.turn_retrieval.rrf_neighbor.category_1.recall_at_1,0.03571723847524559
locomo.turn_retrieval.rrf_neighbor.category_1.complete_at_1,0.0
locomo.turn_retrieval.rrf_neighbor.category_1.ndcg_at_1,0.10320284697508897
locomo.turn_retrieval.rrf_neighbor.category_1.hit_at_5,0.3701067615658363
locomo.turn_retrieval.rrf_neighbor.category_1.recall_at_5,0.1683982683982684
locomo.turn_retrieval.rrf_neighbor.category_1.complete_at_5,0.03558718861209965
locomo.turn_retrieval.rrf_neighbor.category_1.ndcg_at_5,0.1414128163270803
locomo.turn_retrieval.rrf_neighbor.category_1.hit_at_10,0.505338078291815
locomo.turn_retrieval.rrf_neighbor.category_1.recall_at_10,0.27416282132052877
locomo.turn_retrieval.rrf_neighbor.category_1.complete_at_10,0.1103202846975089
locomo.turn_retrieval.rrf_neighbor.category_1.ndcg_at_10,0.18416059667057746
locomo.turn_retrieval.rrf_neighbor.category_1.hit_at_20,0.6227758007117438
locomo.turn_retrieval.rrf_neighbor.category_1.recall_at_20,0.36175570490985365
locomo.turn_retrieval.rrf_neighbor.category_1.complete_at_20,0.1494661921708185
locomo.turn_retrieval.rrf_neighbor.category_1.ndcg_at_20,0.215157581786108
locomo.turn_retrieval.rrf_neighbor.category_4.n,841
locomo.turn_retrieval.rrf_neighbor.category_4.mrr,0.40065204357700634
locomo.turn_retrieval.rrf_neighbor.category_4.hit_at_1,0.2259215219976219
locomo.turn_retrieval.rrf_neighbor.category_4.recall_at_1,0.21878715814506539
locomo.turn_retrieval.rrf_neighbor.category_4.complete_at_1,0.2116527942925089
locomo.turn_retrieval.rrf_neighbor.category_4.ndcg_at_1,0.2259215219976219
locomo.turn_retrieval.rrf_neighbor.category_4.hit_at_5,0.633769322235434
locomo.turn_retrieval.rrf_neighbor.category_4.recall_at_5,0.6214823622671423
locomo.turn_retrieval.rrf_neighbor.category_4.complete_at_5,0.6087990487514863
locomo.turn_retrieval.rrf_neighbor.category_4.ndcg_at_5,0.43608745121737463
locomo.turn_retrieval.rrf_neighbor.category_4.hit_at_10,0.7431629013079667
locomo.turn_retrieval.rrf_neighbor.category_4.recall_at_10,0.7314704716607213
locomo.turn_retrieval.rrf_neighbor.category_4.complete_at_10,0.7193816884661117
locomo.turn_retrieval.rrf_neighbor.category_4.ndcg_at_10,0.472451183062203
locomo.turn_retrieval.rrf_neighbor.category_4.hit_at_20,0.7895362663495838
locomo.turn_retrieval.rrf_neighbor.category_4.recall_at_20,0.778636543797067
locomo.turn_retrieval.rrf_neighbor.category_4.complete_at_20,0.7669441141498217
locomo.turn_retrieval.rrf_neighbor.category_4.ndcg_at_20,0.4846291422710648
locomo.turn_retrieval.rrf_neighbor.category_5.n,446
locomo.turn_retrieval.rrf_neighbor.category_5.mrr,0.3824941291106326
locomo.turn_retrieval.rrf_neighbor.category_5.hit_at_1,0.2062780269058296
locomo.turn_retrieval.rrf_neighbor.category_5.recall_at_1,0.20179372197309417
locomo.turn_retrieval.rrf_neighbor.category_5.complete_at_1,0.19730941704035873
locomo.turn_retrieval.rrf_neighbor.category_5.ndcg_at_1,0.2062780269058296
locomo.turn_retrieval.rrf_neighbor.category_5.hit_at_5,0.6098654708520179
locomo.turn_retrieval.rrf_neighbor.category_5.recall_at_5,0.6053811659192825
locomo.turn_retrieval.rrf_neighbor.category_5.complete_at_5,0.600896860986547
locomo.turn_retrieval.rrf_neighbor.category_5.ndcg_at_5,0.4200307905465555
locomo.turn_retrieval.rrf_neighbor.category_5.hit_at_10,0.7174887892376681
locomo.turn_retrieval.rrf_neighbor.category_5.recall_at_10,0.7141255605381166
locomo.turn_retrieval.rrf_neighbor.category_5.complete_at_10,0.7107623318385651
locomo.turn_retrieval.rrf_neighbor.category_5.ndcg_at_10,0.4566937205978725
locomo.turn_retrieval.rrf_neighbor.category_5.hit_at_20,0.7757847533632287
locomo.turn_retrieval.rrf_neighbor.category_5.recall_at_20,0.773542600896861
locomo.turn_retrieval.rrf_neighbor.category_5.complete_at_20,0.7713004484304933
locomo.turn_retrieval.rrf_neighbor.category_5.ndcg_at_20,0.4715627543538898
locomo.turn_retrieval.word_alternate.all_answerable.n,1977
locomo.turn_retrieval.word_alternate.all_answerable.mrr,0.4668460614159104
locomo.turn_retrieval.word_alternate.all_answerable.hit_at_1,0.36317653009610523
locomo.turn_retrieval.word_alternate.all_answerable.recall_at_1,0.33281227989118733
locomo.turn_retrieval.word_alternate.all_answerable.complete_at_1,0.31208902377339404
locomo.turn_retrieval.word_alternate.all_answerable.ndcg_at_1,0.36317653009610523
locomo.turn_retrieval.word_alternate.all_answerable.hit_at_5,0.5912999494183105
locomo.turn_retrieval.word_alternate.all_answerable.recall_at_5,0.5463042651399154
locomo.turn_retrieval.word_alternate.all_answerable.complete_at_5,0.5098634294385432
locomo.turn_retrieval.word_alternate.all_answerable.ndcg_at_5,0.4592699147752701
locomo.turn_retrieval.word_alternate.all_answerable.hit_at_10,0.6611026808295397
locomo.turn_retrieval.word_alternate.all_answerable.recall_at_10,0.6104735977462739
locomo.turn_retrieval.word_alternate.all_answerable.complete_at_10,0.5680323722812342
locomo.turn_retrieval.word_alternate.all_answerable.ndcg_at_10,0.4813946136132886
locomo.turn_retrieval.word_alternate.all_answerable.hit_at_20,0.7157309054122407
locomo.turn_retrieval.word_alternate.all_answerable.recall_at_20,0.6632017351838639
locomo.turn_retrieval.word_alternate.all_answerable.complete_at_20,0.6181082448153769
locomo.turn_retrieval.word_alternate.all_answerable.ndcg_at_20,0.4962117013003867
locomo.turn_retrieval.word_alternate.category_2.n,320
locomo.turn_retrieval.word_alternate.category_2.mrr,0.5266223723217146
locomo.turn_retrieval.word_alternate.category_2.hit_at_1,0.421875
locomo.turn_retrieval.word_alternate.category_2.recall_at_1,0.39505208333333336
locomo.turn_retrieval.word_alternate.category_2.complete_at_1,0.375
locomo.turn_retrieval.word_alternate.category_2.ndcg_at_1,0.421875
locomo.turn_retrieval.word_alternate.category_2.hit_at_5,0.653125
locomo.turn_retrieval.word_alternate.category_2.recall_at_5,0.62421875
locomo.turn_retrieval.word_alternate.category_2.complete_at_5,0.59375
locomo.turn_retrieval.word_alternate.category_2.ndcg_at_5,0.5279435367063888
locomo.turn_retrieval.word_alternate.category_2.hit_at_10,0.71875
locomo.turn_retrieval.word_alternate.category_2.recall_at_10,0.6856770833333333
locomo.turn_retrieval.word_alternate.category_2.complete_at_10,0.65
locomo.turn_retrieval.word_alternate.category_2.ndcg_at_10,0.5487350063602578
locomo.turn_retrieval.word_alternate.category_2.hit_at_20,0.7625
locomo.turn_retrieval.word_alternate.category_2.recall_at_20,0.7278645833333333
locomo.turn_retrieval.word_alternate.category_2.complete_at_20,0.690625
locomo.turn_retrieval.word_alternate.category_2.ndcg_at_20,0.5603276657682739
locomo.turn_retrieval.word_alternate.image_evidence.n,857
locomo.turn_retrieval.word_alternate.image_evidence.mrr,0.45673741196717177
locomo.turn_retrieval.word_alternate.image_evidence.hit_at_1,0.35822637106184363
locomo.turn_retrieval.word_alternate.image_evidence.recall_at_1,0.3128392189944115
locomo.turn_retrieval.word_alternate.image_evidence.complete_at_1,0.28588098016336055
locomo.turn_retrieval.word_alternate.image_evidence.ndcg_at_1,0.35822637106184363
locomo.turn_retrieval.word_alternate.image_evidence.hit_at_5,0.5764294049008168
locomo.turn_retrieval.word_alternate.image_evidence.recall_at_5,0.5028901581271248
locomo.turn_retrieval.word_alternate.image_evidence.complete_at_5,0.44807467911318555
locomo.turn_retrieval.word_alternate.image_evidence.ndcg_at_5,0.4314963312039581
locomo.turn_retrieval.word_alternate.image_evidence.hit_at_10,0.6452742123687282
locomo.turn_retrieval.word_alternate.image_evidence.recall_at_10,0.5647681478930959
locomo.turn_retrieval.word_alternate.image_evidence.complete_at_10,0.5017502917152858
locomo.turn_retrieval.word_alternate.image_evidence.ndcg_at_10,0.4531760062652968
locomo.turn_retrieval.word_alternate.image_evidence.hit_at_20,0.7012835472578763
locomo.turn_retrieval.word_alternate.image_evidence.recall_at_20,0.6158691137205358
locomo.turn_retrieval.word_alternate.image_evidence.complete_at_20,0.5460910151691949
locomo.turn_retrieval.word_alternate.image_evidence.ndcg_at_20,0.46850350530378276
locomo.turn_retrieval.word_alternate.category_3.n,89
locomo.turn_retrieval.word_alternate.category_3.mrr,0.24277515861291996
locomo.turn_retrieval.word_alternate.category_3.hit_at_1,0.14606741573033707
locomo.turn_retrieval.word_alternate.category_3.recall_at_1,0.1104868913857678
locomo.turn_retrieval.word_alternate.category_3.complete_at_1,0.07865168539325842
locomo.turn_retrieval.word_alternate.category_3.ndcg_at_1,0.14606741573033707
locomo.turn_retrieval.word_alternate.category_3.hit_at_5,0.34831460674157305
locomo.turn_retrieval.word_alternate.category_3.recall_at_5,0.24823749724608946
locomo.turn_retrieval.word_alternate.category_3.complete_at_5,0.16853932584269662
locomo.turn_retrieval.word_alternate.category_3.ndcg_at_5,0.20643982230108382
locomo.turn_retrieval.word_alternate.category_3.hit_at_10,0.39325842696629215
locomo.turn_retrieval.word_alternate.category_3.recall_at_10,0.27351839612249396
