metric,value
version,2026.08.26-public-v1
python,"3.11.16 (main, Aug 13 2026, 02:46:14) [GCC 13.3.0]"
evidence_class,public_dataset_deterministic_retrieval
longmemeval.session_retrieval.word_alternate.single-session-user.mrr,0.984375
longmemeval.session_retrieval.word_alternate.single-session-user.hit_at_1,0.96875
longmemeval.session_retrieval.word_alternate.single-session-user.recall_at_1,0.96875
longmemeval.session_retrieval.word_alternate.single-session-user.complete_at_1,0.96875
longmemeval.session_retrieval.word_alternate.single-session-user.ndcg_at_1,0.96875
longmemeval.session_retrieval.word_alternate.single-session-user.hit_at_3,1.0
longmemeval.session_retrieval.word_alternate.single-session-user.recall_at_3,1.0
longmemeval.session_retrieval.word_alternate.single-session-user.complete_at_3,1.0
longmemeval.session_retrieval.word_alternate.single-session-user.ndcg_at_3,0.988466554799108
longmemeval.session_retrieval.word_alternate.single-session-user.hit_at_5,1.0
longmemeval.session_retrieval.word_alternate.single-session-user.recall_at_5,1.0
longmemeval.session_retrieval.word_alternate.single-session-user.complete_at_5,1.0
longmemeval.session_retrieval.word_alternate.single-session-user.ndcg_at_5,0.988466554799108
longmemeval.session_retrieval.word_alternate.single-session-user.hit_at_10,1.0
longmemeval.session_retrieval.word_alternate.single-session-user.recall_at_10,1.0
longmemeval.session_retrieval.word_alternate.single-session-user.complete_at_10,1.0
longmemeval.session_retrieval.word_alternate.single-session-user.ndcg_at_10,0.988466554799108
longmemeval.session_retrieval.word_alternate.multi-session.n,121
longmemeval.session_retrieval.word_alternate.multi-session.mrr,0.8950175627861578
longmemeval.session_retrieval.word_alternate.multi-session.hit_at_1,0.8347107438016529
longmemeval.session_retrieval.word_alternate.multi-session.recall_at_1,0.35853994490358126
longmemeval.session_retrieval.word_alternate.multi-session.complete_at_1,0.0
longmemeval.session_retrieval.word_alternate.multi-session.ndcg_at_1,0.8347107438016529
longmemeval.session_retrieval.word_alternate.multi-session.hit_at_3,0.9586776859504132
longmemeval.session_retrieval.word_alternate.multi-session.recall_at_3,0.759641873278237
longmemeval.session_retrieval.word_alternate.multi-session.complete_at_3,0.5702479338842975
longmemeval.session_retrieval.word_alternate.multi-session.ndcg_at_3,0.7987409087157629
longmemeval.session_retrieval.word_alternate.multi-session.hit_at_5,0.9669421487603306
longmemeval.session_retrieval.word_alternate.multi-session.recall_at_5,0.85
longmemeval.session_retrieval.word_alternate.multi-session.complete_at_5,0.6859504132231405
longmemeval.session_retrieval.word_alternate.multi-session.ndcg_at_5,0.82749934373895
longmemeval.session_retrieval.word_alternate.multi-session.hit_at_10,0.9752066115702479
longmemeval.session_retrieval.word_alternate.multi-session.recall_at_10,0.8964187327823692
longmemeval.session_retrieval.word_alternate.multi-session.complete_at_10,0.7851239669421488
longmemeval.session_retrieval.word_alternate.multi-session.ndcg_at_10,0.8507020561772253
longmemeval.session_retrieval.word_alternate.single-session-preference.n,30
longmemeval.session_retrieval.word_alternate.single-session-preference.mrr,0.5410874502253813
longmemeval.session_retrieval.word_alternate.single-session-preference.hit_at_1,0.4
longmemeval.session_retrieval.word_alternate.single-session-preference.recall_at_1,0.4
longmemeval.session_retrieval.word_alternate.single-session-preference.complete_at_1,0.4
longmemeval.session_retrieval.word_alternate.single-session-preference.ndcg_at_1,0.4
longmemeval.session_retrieval.word_alternate.single-session-preference.hit_at_3,0.6
longmemeval.session_retrieval.word_alternate.single-session-preference.recall_at_3,0.6
longmemeval.session_retrieval.word_alternate.single-session-preference.complete_at_3,0.6
longmemeval.session_retrieval.word_alternate.single-session-preference.ndcg_at_3,0.5174573004761943
longmemeval.session_retrieval.word_alternate.single-session-preference.hit_at_5,0.7333333333333333
longmemeval.session_retrieval.word_alternate.single-session-preference.recall_at_5,0.7333333333333333
longmemeval.session_retrieval.word_alternate.single-session-preference.complete_at_5,0.7333333333333333
longmemeval.session_retrieval.word_alternate.single-session-preference.ndcg_at_5,0.57195925816339
longmemeval.session_retrieval.word_alternate.single-session-preference.hit_at_10,0.8333333333333334
longmemeval.session_retrieval.word_alternate.single-session-preference.recall_at_10,0.8333333333333334
longmemeval.session_retrieval.word_alternate.single-session-preference.complete_at_10,0.8333333333333334
longmemeval.session_retrieval.word_alternate.single-session-preference.ndcg_at_10,0.6049782753669012
longmemeval.session_retrieval.word_alternate.temporal-reasoning.n,127
longmemeval.session_retrieval.word_alternate.temporal-reasoning.mrr,0.8949036477147674
longmemeval.session_retrieval.word_alternate.temporal-reasoning.hit_at_1,0.8582677165354331
longmemeval.session_retrieval.word_alternate.temporal-reasoning.recall_at_1,0.4448818897637795
longmemeval.session_retrieval.word_alternate.temporal-reasoning.complete_at_1,0.11023622047244094
longmemeval.session_retrieval.word_alternate.temporal-reasoning.ndcg_at_1,0.8582677165354331
longmemeval.session_retrieval.word_alternate.temporal-reasoning.hit_at_3,0.9212598425196851
longmemeval.session_retrieval.word_alternate.temporal-reasoning.recall_at_3,0.8103674540682415
longmemeval.session_retrieval.word_alternate.temporal-reasoning.complete_at_3,0.7007874015748031
longmemeval.session_retrieval.word_alternate.temporal-reasoning.ndcg_at_3,0.829948998428318
longmemeval.session_retrieval.word_alternate.temporal-reasoning.hit_at_5,0.9448818897637795
longmemeval.session_retrieval.word_alternate.temporal-reasoning.recall_at_5,0.8632545931758531
longmemeval.session_retrieval.word_alternate.temporal-reasoning.complete_at_5,0.7559055118110236
longmemeval.session_retrieval.word_alternate.temporal-reasoning.ndcg_at_5,0.8444948498364955
longmemeval.session_retrieval.word_alternate.temporal-reasoning.hit_at_10,0.952755905511811
longmemeval.session_retrieval.word_alternate.temporal-reasoning.recall_at_10,0.9
longmemeval.session_retrieval.word_alternate.temporal-reasoning.complete_at_10,0.84251968503937
longmemeval.session_retrieval.word_alternate.temporal-reasoning.ndcg_at_10,0.8598637447844637
longmemeval.session_retrieval.word_alternate.knowledge-update.n,72
longmemeval.session_retrieval.word_alternate.knowledge-update.mrr,0.9722222222222222
longmemeval.session_retrieval.word_alternate.knowledge-update.hit_at_1,0.9444444444444444
longmemeval.session_retrieval.word_alternate.knowledge-update.recall_at_1,0.4722222222222222
longmemeval.session_retrieval.word_alternate.knowledge-update.complete_at_1,0.0
longmemeval.session_retrieval.word_alternate.knowledge-update.ndcg_at_1,0.9444444444444444
longmemeval.session_retrieval.word_alternate.knowledge-update.hit_at_3,1.0
longmemeval.session_retrieval.word_alternate.knowledge-update.recall_at_3,0.9791666666666666
longmemeval.session_retrieval.word_alternate.knowledge-update.complete_at_3,0.9583333333333334
longmemeval.session_retrieval.word_alternate.knowledge-update.ndcg_at_3,0.9668492665661869
longmemeval.session_retrieval.word_alternate.knowledge-update.hit_at_5,1.0
longmemeval.session_retrieval.word_alternate.knowledge-update.recall_at_5,0.9930555555555556
longmemeval.session_retrieval.word_alternate.knowledge-update.complete_at_5,0.9861111111111112
longmemeval.session_retrieval.word_alternate.knowledge-update.ndcg_at_5,0.9738112920570465
longmemeval.session_retrieval.word_alternate.knowledge-update.hit_at_10,1.0
longmemeval.session_retrieval.word_alternate.knowledge-update.recall_at_10,1.0
longmemeval.session_retrieval.word_alternate.knowledge-update.complete_at_10,1.0
longmemeval.session_retrieval.word_alternate.knowledge-update.ndcg_at_10,0.976272948817936
longmemeval.session_retrieval.word_alternate.single-session-assistant.n,56
longmemeval.session_retrieval.word_alternate.single-session-assistant.mrr,0.9216737857933871
longmemeval.session_retrieval.word_alternate.single-session-assistant.hit_at_1,0.8928571428571429
longmemeval.session_retrieval.word_alternate.single-session-assistant.recall_at_1,0.8928571428571429
longmemeval.session_retrieval.word_alternate.single-session-assistant.complete_at_1,0.8928571428571429
longmemeval.session_retrieval.word_alternate.single-session-assistant.ndcg_at_1,0.8928571428571429
longmemeval.session_retrieval.word_alternate.single-session-assistant.hit_at_3,0.9464285714285714
longmemeval.session_retrieval.word_alternate.single-session-assistant.recall_at_3,0.9464285714285714
longmemeval.session_retrieval.word_alternate.single-session-assistant.complete_at_3,0.9464285714285714
longmemeval.session_retrieval.word_alternate.single-session-assistant.ndcg_at_3,0.9266569510841852
longmemeval.session_retrieval.word_alternate.single-session-assistant.hit_at_5,0.9464285714285714
longmemeval.session_retrieval.word_alternate.single-session-assistant.recall_at_5,0.9464285714285714
longmemeval.session_retrieval.word_alternate.single-session-assistant.complete_at_5,0.9464285714285714
longmemeval.session_retrieval.word_alternate.single-session-assistant.ndcg_at_5,0.9266569510841852
longmemeval.session_retrieval.word_alternate.single-session-assistant.hit_at_10,0.9464285714285714
longmemeval.session_retrieval.word_alternate.single-session-assistant.recall_at_10,0.9464285714285714
longmemeval.session_retrieval.word_alternate.single-session-assistant.complete_at_10,0.9464285714285714
longmemeval.session_retrieval.word_alternate.single-session-assistant.ndcg_at_10,0.9266569510841852
longmemeval.session_retrieval.rrf_word_alternate.all_answerable.n,470
longmemeval.session_retrieval.rrf_word_alternate.all_answerable.mrr,0.9109836506966966
longmemeval.session_retrieval.rrf_word_alternate.all_answerable.hit_at_1,0.8702127659574468
longmemeval.session_retrieval.rrf_word_alternate.all_answerable.recall_at_1,0.5579078014184397
longmemeval.session_retrieval.rrf_word_alternate.all_answerable.complete_at_1,0.3
longmemeval.session_retrieval.rrf_word_alternate.all_answerable.ndcg_at_1,0.8702127659574468
longmemeval.session_retrieval.rrf_word_alternate.all_answerable.hit_at_3,0.9468085106382979
longmemeval.session_retrieval.rrf_word_alternate.all_answerable.recall_at_3,0.871418439716312
longmemeval.session_retrieval.rrf_word_alternate.all_answerable.complete_at_3,0.7829787234042553
longmemeval.session_retrieval.rrf_word_alternate.all_answerable.ndcg_at_3,0.8761292621611673
longmemeval.session_retrieval.rrf_word_alternate.all_answerable.hit_at_5,0.9617021276595744
longmemeval.session_retrieval.rrf_word_alternate.all_answerable.recall_at_5,0.9102127659574468
longmemeval.session_retrieval.rrf_word_alternate.all_answerable.complete_at_5,0.8446808510638298
longmemeval.session_retrieval.rrf_word_alternate.all_answerable.ndcg_at_5,0.8859368359122312
longmemeval.session_retrieval.rrf_word_alternate.all_answerable.hit_at_10,0.9744680851063829
longmemeval.session_retrieval.rrf_word_alternate.all_answerable.recall_at_10,0.9452836879432625
longmemeval.session_retrieval.rrf_word_alternate.all_answerable.complete_at_10,0.9042553191489362
longmemeval.session_retrieval.rrf_word_alternate.all_answerable.ndcg_at_10,0.9005705459403975
longmemeval.session_retrieval.rrf_word_alternate.single-session-user.n,64
longmemeval.session_retrieval.rrf_word_alternate.single-session-user.mrr,0.984375
longmemeval.session_retrieval.rrf_word_alternate.single-session-user.hit_at_1,0.96875
longmemeval.session_retrieval.rrf_word_alternate.single-session-user.recall_at_1,0.96875
longmemeval.session_retrieval.rrf_word_alternate.single-session-user.complete_at_1,0.96875
longmemeval.session_retrieval.rrf_word_alternate.single-session-user.ndcg_at_1,0.96875
longmemeval.session_retrieval.rrf_word_alternate.single-session-user.hit_at_3,1.0
longmemeval.session_retrieval.rrf_word_alternate.single-session-user.recall_at_3,1.0
longmemeval.session_retrieval.rrf_word_alternate.single-session-user.complete_at_3,1.0
longmemeval.session_retrieval.rrf_word_alternate.single-session-user.ndcg_at_3,0.988466554799108
longmemeval.session_retrieval.rrf_word_alternate.single-session-user.hit_at_5,1.0
longmemeval.session_retrieval.rrf_word_alternate.single-session-user.recall_at_5,1.0
longmemeval.session_retrieval.rrf_word_alternate.single-session-user.complete_at_5,1.0
longmemeval.session_retrieval.rrf_word_alternate.single-session-user.ndcg_at_5,0.988466554799108
longmemeval.session_retrieval.rrf_word_alternate.single-session-user.hit_at_10,1.0
longmemeval.session_retrieval.rrf_word_alternate.single-session-user.recall_at_10,1.0
longmemeval.session_retrieval.rrf_word_alternate.single-session-user.complete_at_10,1.0
longmemeval.session_retrieval.rrf_word_alternate.single-session-user.ndcg_at_10,0.988466554799108
longmemeval.session_retrieval.rrf_word_alternate.multi-session.n,121
longmemeval.session_retrieval.rrf_word_alternate.multi-session.mrr,0.9131116358389085
longmemeval.session_retrieval.rrf_word_alternate.multi-session.hit_at_1,0.8677685950413223
longmemeval.session_retrieval.rrf_word_alternate.multi-session.recall_at_1,0.36955922865013774
longmemeval.session_retrieval.rrf_word_alternate.multi-session.complete_at_1,0.0
longmemeval.session_retrieval.rrf_word_alternate.multi-session.ndcg_at_1,0.8677685950413223
longmemeval.session_retrieval.rrf_word_alternate.multi-session.hit_at_3,0.9586776859504132
longmemeval.session_retrieval.rrf_word_alternate.multi-session.recall_at_3,0.7913223140495868
longmemeval.session_retrieval.rrf_word_alternate.multi-session.complete_at_3,0.5867768595041323
longmemeval.session_retrieval.rrf_word_alternate.multi-session.ndcg_at_3,0.8372694322477189
longmemeval.session_retrieval.rrf_word_alternate.multi-session.hit_at_5,0.9752066115702479
longmemeval.session_retrieval.rrf_word_alternate.multi-session.recall_at_5,0.8581267217630854
longmemeval.session_retrieval.rrf_word_alternate.multi-session.complete_at_5,0.7107438016528925
longmemeval.session_retrieval.rrf_word_alternate.multi-session.ndcg_at_5,0.8498727367261134
longmemeval.session_retrieval.rrf_word_alternate.multi-session.hit_at_10,0.9752066115702479
longmemeval.session_retrieval.rrf_word_alternate.multi-session.recall_at_10,0.9090909090909091
longmemeval.session_retrieval.rrf_word_alternate.multi-session.complete_at_10,0.8181818181818182
longmemeval.session_retrieval.rrf_word_alternate.multi-session.ndcg_at_10,0.8740397168723901
longmemeval.session_retrieval.rrf_word_alternate.single-session-preference.n,30
longmemeval.session_retrieval.rrf_word_alternate.single-session-preference.mrr,0.5681180223285486
longmemeval.session_retrieval.rrf_word_alternate.single-session-preference.hit_at_1,0.4
longmemeval.session_retrieval.rrf_word_alternate.single-session-preference.recall_at_1,0.4
longmemeval.session_retrieval.rrf_word_alternate.single-session-preference.complete_at_1,0.4
longmemeval.session_retrieval.rrf_word_alternate.single-session-preference.ndcg_at_1,0.4
longmemeval.session_retrieval.rrf_word_alternate.single-session-preference.hit_at_3,0.7
longmemeval.session_retrieval.rrf_word_alternate.single-session-preference.recall_at_3,0.7
longmemeval.session_retrieval.rrf_word_alternate.single-session-preference.complete_at_3,0.7
longmemeval.session_retrieval.rrf_word_alternate.single-session-preference.ndcg_at_3,0.5674573004761944
longmemeval.session_retrieval.rrf_word_alternate.single-session-preference.hit_at_5,0.8333333333333334
longmemeval.session_retrieval.rrf_word_alternate.single-session-preference.recall_at_5,0.8333333333333334
longmemeval.session_retrieval.rrf_word_alternate.single-session-preference.complete_at_5,0.8333333333333334
longmemeval.session_retrieval.rrf_word_alternate.single-session-preference.ndcg_at_5,0.6219592581633899
longmemeval.session_retrieval.rrf_word_alternate.single-session-preference.hit_at_10,0.9
longmemeval.session_retrieval.rrf_word_alternate.single-session-preference.recall_at_10,0.9
longmemeval.session_retrieval.rrf_word_alternate.single-session-preference.complete_at_10,0.9
longmemeval.session_retrieval.rrf_word_alternate.single-session-preference.ndcg_at_10,0.6443483269598483
longmemeval.session_retrieval.rrf_word_alternate.temporal-reasoning.n,127
longmemeval.session_retrieval.rrf_word_alternate.temporal-reasoning.mrr,0.9000915929169141
longmemeval.session_retrieval.rrf_word_alternate.temporal-reasoning.hit_at_1,0.8582677165354331
longmemeval.session_retrieval.rrf_word_alternate.temporal-reasoning.recall_at_1,0.4448818897637795
longmemeval.session_retrieval.rrf_word_alternate.temporal-reasoning.complete_at_1,0.11023622047244094
longmemeval.session_retrieval.rrf_word_alternate.temporal-reasoning.ndcg_at_1,0.8582677165354331
longmemeval.session_retrieval.rrf_word_alternate.temporal-reasoning.hit_at_3,0.937007874015748
longmemeval.session_retrieval.rrf_word_alternate.temporal-reasoning.recall_at_3,0.829265091863517
longmemeval.session_retrieval.rrf_word_alternate.temporal-reasoning.complete_at_3,0.7086614173228346
longmemeval.session_retrieval.rrf_word_alternate.temporal-reasoning.ndcg_at_3,0.8463948581789659
longmemeval.session_retrieval.rrf_word_alternate.temporal-reasoning.hit_at_5,0.9448818897637795
longmemeval.session_retrieval.rrf_word_alternate.temporal-reasoning.recall_at_5,0.8698162729658793
longmemeval.session_retrieval.rrf_word_alternate.temporal-reasoning.complete_at_5,0.7716535433070866
longmemeval.session_retrieval.rrf_word_alternate.temporal-reasoning.ndcg_at_5,0.8536496994809597
longmemeval.session_retrieval.rrf_word_alternate.temporal-reasoning.hit_at_10,0.9606299212598425
longmemeval.session_retrieval.rrf_word_alternate.temporal-reasoning.recall_at_10,0.9195538057742783
longmemeval.session_retrieval.rrf_word_alternate.temporal-reasoning.complete_at_10,0.8582677165354331
longmemeval.session_retrieval.rrf_word_alternate.temporal-reasoning.ndcg_at_10,0.8744969728876341
longmemeval.session_retrieval.rrf_word_alternate.knowledge-update.n,72
longmemeval.session_retrieval.rrf_word_alternate.knowledge-update.mrr,0.9722222222222222
longmemeval.session_retrieval.rrf_word_alternate.knowledge-update.hit_at_1,0.9444444444444444
longmemeval.session_retrieval.rrf_word_alternate.knowledge-update.recall_at_1,0.4722222222222222
longmemeval.session_retrieval.rrf_word_alternate.knowledge-update.complete_at_1,0.0
longmemeval.session_retrieval.rrf_word_alternate.knowledge-update.ndcg_at_1,0.9444444444444444
longmemeval.session_retrieval.rrf_word_alternate.knowledge-update.hit_at_3,1.0
longmemeval.session_retrieval.rrf_word_alternate.knowledge-update.recall_at_3,0.9791666666666666
longmemeval.session_retrieval.rrf_word_alternate.knowledge-update.complete_at_3,0.9583333333333334
longmemeval.session_retrieval.rrf_word_alternate.knowledge-update.ndcg_at_3,0.9679642556057954
longmemeval.session_retrieval.rrf_word_alternate.knowledge-update.hit_at_5,1.0
longmemeval.session_retrieval.rrf_word_alternate.knowledge-update.recall_at_5,0.9930555555555556
longmemeval.session_retrieval.rrf_word_alternate.knowledge-update.complete_at_5,0.9861111111111112
longmemeval.session_retrieval.rrf_word_alternate.knowledge-update.ndcg_at_5,0.975299481232812
longmemeval.session_retrieval.rrf_word_alternate.knowledge-update.hit_at_10,1.0
longmemeval.session_retrieval.rrf_word_alternate.knowledge-update.recall_at_10,0.9930555555555556
longmemeval.session_retrieval.rrf_word_alternate.knowledge-update.complete_at_10,0.9861111111111112
longmemeval.session_retrieval.rrf_word_alternate.knowledge-update.ndcg_at_10,0.975299481232812
longmemeval.session_retrieval.rrf_word_alternate.single-session-assistant.n,56
longmemeval.session_retrieval.rrf_word_alternate.single-session-assistant.mrr,0.9521541950113379
longmemeval.session_retrieval.rrf_word_alternate.single-session-assistant.hit_at_1,0.9464285714285714
longmemeval.session_retrieval.rrf_word_alternate.single-session-assistant.recall_at_1,0.9464285714285714
longmemeval.session_retrieval.rrf_word_alternate.single-session-assistant.complete_at_1,0.9464285714285714
longmemeval.session_retrieval.rrf_word_alternate.single-session-assistant.ndcg_at_1,0.9464285714285714
longmemeval.session_retrieval.rrf_word_alternate.single-session-assistant.hit_at_3,0.9464285714285714
longmemeval.session_retrieval.rrf_word_alternate.single-session-assistant.recall_at_3,0.9464285714285714
longmemeval.session_retrieval.rrf_word_alternate.single-session-assistant.complete_at_3,0.9464285714285714
longmemeval.session_retrieval.rrf_word_alternate.single-session-assistant.ndcg_at_3,0.9464285714285714
longmemeval.session_retrieval.rrf_word_alternate.single-session-assistant.hit_at_5,0.9464285714285714
longmemeval.session_retrieval.rrf_word_alternate.single-session-assistant.recall_at_5,0.9464285714285714
longmemeval.session_retrieval.rrf_word_alternate.single-session-assistant.complete_at_5,0.9464285714285714
longmemeval.session_retrieval.rrf_word_alternate.single-session-assistant.ndcg_at_5,0.9464285714285714
longmemeval.session_retrieval.rrf_word_alternate.single-session-assistant.hit_at_10,0.9821428571428571
longmemeval.session_retrieval.rrf_word_alternate.single-session-assistant.recall_at_10,0.9821428571428571
longmemeval.session_retrieval.rrf_word_alternate.single-session-assistant.complete_at_10,0.9821428571428571
longmemeval.session_retrieval.rrf_word_alternate.single-session-assistant.ndcg_at_10,0.9577564880178092
longmemeval.turn_retrieval.word_all.all_answerable.n,470
longmemeval.turn_retrieval.word_all.all_answerable.mrr,0.636850920202398
longmemeval.turn_retrieval.word_all.all_answerable.hit_at_1,0.5191489361702127
longmemeval.turn_retrieval.word_all.all_answerable.recall_at_1,0.35386524822695037
longmemeval.turn_retrieval.word_all.all_answerable.complete_at_1,0.20851063829787234
longmemeval.turn_retrieval.word_all.all_answerable.ndcg_at_1,0.5191489361702127
longmemeval.turn_retrieval.word_all.all_answerable.hit_at_3,0.7212765957446808
longmemeval.turn_retrieval.word_all.all_answerable.recall_at_3,0.5724822695035461
longmemeval.turn_retrieval.word_all.all_answerable.complete_at_3,0.43829787234042555
longmemeval.turn_retrieval.word_all.all_answerable.ndcg_at_3,0.5442155190850796
longmemeval.turn_retrieval.word_all.all_answerable.hit_at_5,0.7893617021276595
longmemeval.turn_retrieval.word_all.all_answerable.recall_at_5,0.6630496453900709
longmemeval.turn_retrieval.word_all.all_answerable.complete_at_5,0.5446808510638298
longmemeval.turn_retrieval.word_all.all_answerable.ndcg_at_5,0.5880145110263689
longmemeval.turn_retrieval.word_all.all_answerable.hit_at_10,0.8531914893617021
longmemeval.turn_retrieval.word_all.all_answerable.recall_at_10,0.7663120567375887
longmemeval.turn_retrieval.word_all.all_answerable.complete_at_10,0.6872340425531915
longmemeval.turn_retrieval.word_all.all_answerable.ndcg_at_10,0.6283027536516476
longmemeval.turn_retrieval.word_all.single-session-user.n,64
longmemeval.turn_retrieval.word_all.single-session-user.mrr,0.7758963624176998
longmemeval.turn_retrieval.word_all.single-session-user.hit_at_1,0.6875
longmemeval.turn_retrieval.word_all.single-session-user.recall_at_1,0.671875
longmemeval.turn_retrieval.word_all.single-session-user.complete_at_1,0.65625
longmemeval.turn_retrieval.word_all.single-session-user.ndcg_at_1,0.6875
longmemeval.turn_retrieval.word_all.single-session-user.hit_at_3,0.84375
longmemeval.turn_retrieval.word_all.single-session-user.recall_at_3,0.84375
longmemeval.turn_retrieval.word_all.single-session-user.complete_at_3,0.84375
longmemeval.turn_retrieval.word_all.single-session-user.ndcg_at_3,0.7799454417968782
longmemeval.turn_retrieval.word_all.single-session-user.hit_at_5,0.859375
longmemeval.turn_retrieval.word_all.single-session-user.recall_at_5,0.859375
longmemeval.turn_retrieval.word_all.single-session-user.complete_at_5,0.859375
longmemeval.turn_retrieval.word_all.single-session-user.ndcg_at_5,0.786674763016775
longmemeval.turn_retrieval.word_all.single-session-user.hit_at_10,0.9375
longmemeval.turn_retrieval.word_all.single-session-user.recall_at_10,0.9375
longmemeval.turn_retrieval.word_all.single-session-user.complete_at_10,0.9375
longmemeval.turn_retrieval.word_all.single-session-user.ndcg_at_10,0.8127395421917842
longmemeval.turn_retrieval.word_all.multi-session.n,121
longmemeval.turn_retrieval.word_all.multi-session.mrr,0.5271820487050585
longmemeval.turn_retrieval.word_all.multi-session.hit_at_1,0.371900826446281
longmemeval.turn_retrieval.word_all.multi-session.recall_at_1,0.16101928374655647
longmemeval.turn_retrieval.word_all.multi-session.complete_at_1,0.0
longmemeval.turn_retrieval.word_all.multi-session.ndcg_at_1,0.371900826446281
longmemeval.turn_retrieval.word_all.multi-session.hit_at_3,0.6446280991735537
longmemeval.turn_retrieval.word_all.multi-session.recall_at_3,0.37438016528925616
longmemeval.turn_retrieval.word_all.multi-session.complete_at_3,0.14049586776859505
longmemeval.turn_retrieval.word_all.multi-session.ndcg_at_3,0.36547507998502815
longmemeval.turn_retrieval.word_all.multi-session.hit_at_5,0.7603305785123967
longmemeval.turn_retrieval.word_all.multi-session.recall_at_5,0.4837465564738292
longmemeval.turn_retrieval.word_all.multi-session.complete_at_5,0.23140495867768596
longmemeval.turn_retrieval.word_all.multi-session.ndcg_at_5,0.4191012907623701
longmemeval.turn_retrieval.word_all.multi-session.hit_at_10,0.8429752066115702
longmemeval.turn_retrieval.word_all.multi-session.recall_at_10,0.6352617079889806
longmemeval.turn_retrieval.word_all.multi-session.complete_at_10,0.4462809917355372
longmemeval.turn_retrieval.word_all.multi-session.ndcg_at_10,0.48215810013579113
longmemeval.turn_retrieval.word_all.single-session-preference.n,30
longmemeval.turn_retrieval.word_all.single-session-preference.mrr,0.24933115162747022
longmemeval.turn_retrieval.word_all.single-session-preference.hit_at_1,0.13333333333333333
longmemeval.turn_retrieval.word_all.single-session-preference.recall_at_1,0.11666666666666667
longmemeval.turn_retrieval.word_all.single-session-preference.complete_at_1,0.1
longmemeval.turn_retrieval.word_all.single-session-preference.ndcg_at_1,0.13333333333333333
longmemeval.turn_retrieval.word_all.single-session-preference.hit_at_3,0.26666666666666666
longmemeval.turn_retrieval.word_all.single-session-preference.recall_at_3,0.22777777777777777
longmemeval.turn_retrieval.word_all.single-session-preference.complete_at_3,0.2
longmemeval.turn_retrieval.word_all.single-session-preference.ndcg_at_3,0.19111950869733504
longmemeval.turn_retrieval.word_all.single-session-preference.hit_at_5,0.4
longmemeval.turn_retrieval.word_all.single-session-preference.recall_at_5,0.3222222222222222
longmemeval.turn_retrieval.word_all.single-session-preference.complete_at_5,0.23333333333333334
longmemeval.turn_retrieval.word_all.single-session-preference.ndcg_at_5,0.23682775712017254
longmemeval.turn_retrieval.word_all.single-session-preference.hit_at_10,0.4666666666666667
longmemeval.turn_retrieval.word_all.single-session-preference.recall_at_10,0.4222222222222222
longmemeval.turn_retrieval.word_all.single-session-preference.complete_at_10,0.36666666666666664
longmemeval.turn_retrieval.word_all.single-session-preference.ndcg_at_10,0.2709368942475975
longmemeval.turn_retrieval.word_all.temporal-reasoning.n,127
longmemeval.turn_retrieval.word_all.temporal-reasoning.mrr,0.641587255074916
longmemeval.turn_retrieval.word_all.temporal-reasoning.hit_at_1,0.5354330708661418
longmemeval.turn_retrieval.word_all.temporal-reasoning.recall_at_1,0.3018372703412074
longmemeval.turn_retrieval.word_all.temporal-reasoning.complete_at_1,0.09448818897637795
longmemeval.turn_retrieval.word_all.temporal-reasoning.ndcg_at_1,0.5354330708661418
longmemeval.turn_retrieval.word_all.temporal-reasoning.hit_at_3,0.7165354330708661
longmemeval.turn_retrieval.word_all.temporal-reasoning.recall_at_3,0.5388451443569554
longmemeval.turn_retrieval.word_all.temporal-reasoning.complete_at_3,0.3779527559055118
longmemeval.turn_retrieval.word_all.temporal-reasoning.ndcg_at_3,0.5253339962066392
longmemeval.turn_retrieval.word_all.temporal-reasoning.hit_at_5,0.7716535433070866
longmemeval.turn_retrieval.word_all.temporal-reasoning.recall_at_5,0.6477690288713911
longmemeval.turn_retrieval.word_all.temporal-reasoning.complete_at_5,0.5354330708661418
longmemeval.turn_retrieval.word_all.temporal-reasoning.ndcg_at_5,0.5761838354057828
longmemeval.turn_retrieval.word_all.temporal-reasoning.hit_at_10,0.8346456692913385
longmemeval.turn_retrieval.word_all.temporal-reasoning.recall_at_10,0.7543307086614173
longmemeval.turn_retrieval.word_all.temporal-reasoning.complete_at_10,0.6850393700787402
longmemeval.turn_retrieval.word_all.temporal-reasoning.ndcg_at_10,0.6168429655611753
longmemeval.turn_retrieval.word_all.knowledge-update.n,72
longmemeval.turn_retrieval.word_all.knowledge-update.mrr,0.7223927307260641
longmemeval.turn_retrieval.word_all.knowledge-update.hit_at_1,0.5833333333333334
longmemeval.turn_retrieval.word_all.knowledge-update.recall_at_1,0.2916666666666667
longmemeval.turn_retrieval.word_all.knowledge-update.complete_at_1,0.0
longmemeval.turn_retrieval.word_all.knowledge-update.ndcg_at_1,0.5833333333333334
longmemeval.turn_retrieval.word_all.knowledge-update.hit_at_3,0.8333333333333334
longmemeval.turn_retrieval.word_all.knowledge-update.recall_at_3,0.6458333333333334
longmemeval.turn_retrieval.word_all.knowledge-update.complete_at_3,0.4583333333333333
longmemeval.turn_retrieval.word_all.knowledge-update.ndcg_at_3,0.611620131524698
longmemeval.turn_retrieval.word_all.knowledge-update.hit_at_5,0.9027777777777778
longmemeval.turn_retrieval.word_all.knowledge-update.recall_at_5,0.7939814814814814
